standing,discipline,min_outdoors,min_zoom,undergrad,masters,phd,civil,mechanical,electrical,happiness
undergrad,civil,15,173,1,0,0,1,0,0,60.84254325009776
undergrad,electrical,17,253,1,0,0,0,0,1,25.11226596406084
undergrad,mechanical,250,24,1,0,0,0,1,0,71.38161670217875
undergrad,civil,77,74,1,0,0,1,0,0,75.11968190388703
undergrad,electrical,217,225,1,0,0,0,0,1,36.36842958553443
undergrad,mechanical,134,209,1,0,0,0,1,0,40.57976119605249
undergrad,civil,220,144,1,0,0,1,0,0,81.79851161669397
undergrad,electrical,154,61,1,0,0,0,0,1,51.406999311679876
undergrad,mechanical,113,203,1,0,0,0,1,0,61.14095943843605
undergrad,civil,146,171,1,0,0,1,0,0,46.551422624883756
undergrad,electrical,262,110,1,0,0,0,0,1,61.01907336475262
undergrad,mechanical,22,148,1,0,0,0,1,0,85.57838850066202
undergrad,civil,17,261,1,0,0,1,0,0,30.492045089640825
undergrad,electrical,30,6,1,0,0,0,0,1,26.844268719714023
undergrad,mechanical,33,246,1,0,0,0,1,0,44.60278109453511
undergrad,civil,54,35,1,0,0,1,0,0,63.67985218945363
undergrad,electrical,171,87,1,0,0,0,0,1,45.103599089679946
undergrad,mechanical,48,249,1,0,0,0,1,0,42.45648512376988
undergrad,civil,199,368,1,0,0,1,0,0,70.98554301060936
undergrad,electrical,133,354,1,0,0,0,0,1,73.12881426287122
undergrad,mechanical,216,38,1,0,0,0,1,0,50.0876122702298
undergrad,civil,39,31,1,0,0,1,0,0,63.1838569292317
undergrad,electrical,250,54,1,0,0,0,0,1,49.09403150291131
undergrad,mechanical,81,358,1,0,0,0,1,0,27.827924086277196
undergrad,civil,36,34,1,0,0,1,0,0,79.57586113265381
undergrad,electrical,206,79,1,0,0,0,0,1,63.210063422595155
undergrad,mechanical,65,233,1,0,0,0,1,0,33.122158809881725
undergrad,civil,128,218,1,0,0,1,0,0,47.062445519191115
undergrad,electrical,140,254,1,0,0,0,0,1,50.93620850760996
undergrad,mechanical,50,216,1,0,0,0,1,0,32.15562373324532
undergrad,civil,93,355,1,0,0,1,0,0,34.13249133816173
undergrad,electrical,110,198,1,0,0,0,0,1,52.8963488604555
undergrad,mechanical,44,224,1,0,0,0,1,0,64.58035566660044
undergrad,civil,247,223,1,0,0,1,0,0,56.14745456629225
undergrad,electrical,59,116,1,0,0,0,0,1,20.366372944902487
undergrad,mechanical,63,171,1,0,0,0,1,0,53.4307749784661
undergrad,civil,181,208,1,0,0,1,0,0,32.090285108777294
undergrad,electrical,11,388,1,0,0,0,0,1,10.395733532260287
undergrad,mechanical,232,181,1,0,0,0,1,0,59.1884363242746
undergrad,civil,26,17,1,0,0,1,0,0,53.798969835722225
undergrad,electrical,150,264,1,0,0,0,0,1,20.2024587454398
undergrad,mechanical,43,145,1,0,0,0,1,0,37.00495290293935
undergrad,civil,179,175,1,0,0,1,0,0,46.156238640735424
undergrad,electrical,290,119,1,0,0,0,0,1,60.431565421665695
undergrad,mechanical,116,355,1,0,0,0,1,0,57.11713044995156
undergrad,civil,68,361,1,0,0,1,0,0,53.27828717498949
undergrad,electrical,200,354,1,0,0,0,0,1,53.88375333631473
undergrad,mechanical,185,141,1,0,0,0,1,0,50.393136280791275
undergrad,civil,28,105,1,0,0,1,0,0,59.952191870786045
undergrad,electrical,28,66,1,0,0,0,0,1,30.01134969675502
undergrad,mechanical,169,352,1,0,0,0,1,0,28.77234720005532
undergrad,civil,103,3,1,0,0,1,0,0,48.16381311339683
undergrad,electrical,41,360,1,0,0,0,0,1,66.68232811027858
undergrad,mechanical,238,222,1,0,0,0,1,0,71.1891171502242
undergrad,civil,81,288,1,0,0,1,0,0,56.88391296729497
undergrad,electrical,42,186,1,0,0,0,0,1,13.477136517891452
undergrad,mechanical,214,211,1,0,0,0,1,0,33.022088807125336
undergrad,civil,140,223,1,0,0,1,0,0,48.6545179314288
undergrad,electrical,26,33,1,0,0,0,0,1,39.25445393703369
undergrad,mechanical,181,375,1,0,0,0,1,0,18.237705685393497
undergrad,civil,240,332,1,0,0,1,0,0,49.99595725469521
undergrad,electrical,74,264,1,0,0,0,0,1,43.28230009709594
undergrad,mechanical,127,302,1,0,0,0,1,0,68.34283098765266
undergrad,civil,54,101,1,0,0,1,0,0,54.725447216142896
undergrad,electrical,59,142,1,0,0,0,0,1,55.731290627363876
undergrad,mechanical,133,104,1,0,0,0,1,0,32.27498992422011
undergrad,civil,213,54,1,0,0,1,0,0,65.18972442483127
undergrad,electrical,296,132,1,0,0,0,0,1,75.34001325195094
undergrad,mechanical,138,136,1,0,0,0,1,0,68.34032328997574
undergrad,civil,257,4,1,0,0,1,0,0,67.51440060688608
undergrad,electrical,232,182,1,0,0,0,0,1,55.80479419294652
undergrad,mechanical,60,253,1,0,0,0,1,0,56.686148319225246
undergrad,civil,216,37,1,0,0,1,0,0,53.04296508930818
undergrad,electrical,262,392,1,0,0,0,0,1,47.737237051720015
undergrad,mechanical,46,16,1,0,0,0,1,0,43.16325478236519
undergrad,civil,229,139,1,0,0,1,0,0,54.25382655188331
undergrad,electrical,170,293,1,0,0,0,0,1,38.26520381279021
undergrad,mechanical,123,188,1,0,0,0,1,0,42.4636355380726
undergrad,civil,205,260,1,0,0,1,0,0,53.994280847028435
undergrad,electrical,260,327,1,0,0,0,0,1,26.10585453022248
undergrad,mechanical,101,170,1,0,0,0,1,0,60.65484571888648
undergrad,civil,276,157,1,0,0,1,0,0,87.22207263639842
undergrad,electrical,190,370,1,0,0,0,0,1,31.94160937605313
undergrad,mechanical,145,58,1,0,0,0,1,0,54.70884664625448
undergrad,civil,75,54,1,0,0,1,0,0,92.38032463196856
undergrad,electrical,42,218,1,0,0,0,0,1,27.524034354842755
undergrad,mechanical,298,15,1,0,0,0,1,0,35.26472151486918
undergrad,civil,242,224,1,0,0,1,0,0,18.949675483126207
undergrad,electrical,142,142,1,0,0,0,0,1,78.32056501943916
undergrad,mechanical,170,309,1,0,0,0,1,0,46.48291447222077
undergrad,civil,215,278,1,0,0,1,0,0,57.95348684277228
undergrad,electrical,273,296,1,0,0,0,0,1,39.16303434951526
undergrad,mechanical,28,294,1,0,0,0,1,0,50.434537029660746
undergrad,civil,72,35,1,0,0,1,0,0,64.01493018588947
undergrad,electrical,85,87,1,0,0,0,0,1,46.06374505796178
undergrad,mechanical,30,270,1,0,0,0,1,0,49.23143950912544
undergrad,civil,271,208,1,0,0,1,0,0,42.25995686306126
undergrad,electrical,79,131,1,0,0,0,0,1,52.561692404384736
undergrad,mechanical,240,251,1,0,0,0,1,0,42.3385747101394
undergrad,civil,18,400,1,0,0,1,0,0,58.727835284623644
undergrad,electrical,117,70,1,0,0,0,0,1,27.896460606973683
undergrad,mechanical,231,217,1,0,0,0,1,0,35.79475978912671
undergrad,civil,228,169,1,0,0,1,0,0,70.69628315771521
undergrad,electrical,298,391,1,0,0,0,0,1,27.91835619845658
undergrad,mechanical,9,305,1,0,0,0,1,0,30.70860499972867
undergrad,civil,136,123,1,0,0,1,0,0,64.94602597069846
undergrad,electrical,101,390,1,0,0,0,0,1,20.826127105453658
undergrad,mechanical,60,16,1,0,0,0,1,0,52.6115948319662
undergrad,civil,212,173,1,0,0,1,0,0,59.650255210625915
undergrad,electrical,95,172,1,0,0,0,0,1,36.95572371438334
undergrad,mechanical,160,343,1,0,0,0,1,0,31.54386132795881
undergrad,civil,26,343,1,0,0,1,0,0,-0.1732461977442199
undergrad,electrical,202,380,1,0,0,0,0,1,51.20425403652361
undergrad,mechanical,206,74,1,0,0,0,1,0,61.897785425936576
undergrad,civil,129,60,1,0,0,1,0,0,55.9065052522657
undergrad,electrical,203,242,1,0,0,0,0,1,35.984693810211745
undergrad,mechanical,30,24,1,0,0,0,1,0,32.72137923969407
undergrad,civil,73,351,1,0,0,1,0,0,69.0247264014508
undergrad,electrical,296,96,1,0,0,0,0,1,98.54458438501422
undergrad,mechanical,228,150,1,0,0,0,1,0,77.5474557976787
undergrad,civil,285,359,1,0,0,1,0,0,48.49708718017114
undergrad,electrical,178,176,1,0,0,0,0,1,44.74410550736871
undergrad,mechanical,240,125,1,0,0,0,1,0,62.249017416632796
undergrad,civil,244,194,1,0,0,1,0,0,72.05932240393415
undergrad,electrical,183,376,1,0,0,0,0,1,29.32148788251699
undergrad,mechanical,58,272,1,0,0,0,1,0,0.8845669464108212
undergrad,civil,212,21,1,0,0,1,0,0,87.97865844595776
undergrad,electrical,277,350,1,0,0,0,0,1,64.13645968473321
undergrad,mechanical,252,66,1,0,0,0,1,0,53.00442725122151
undergrad,civil,132,136,1,0,0,1,0,0,70.0879750458334
undergrad,electrical,9,5,1,0,0,0,0,1,43.389913250494594
undergrad,mechanical,182,359,1,0,0,0,1,0,48.17677703641711
undergrad,civil,228,81,1,0,0,1,0,0,62.03659255752254
undergrad,electrical,224,364,1,0,0,0,0,1,27.122190312201468
undergrad,mechanical,139,88,1,0,0,0,1,0,54.76940501786271
undergrad,civil,158,341,1,0,0,1,0,0,69.91226003537395
undergrad,electrical,124,271,1,0,0,0,0,1,42.855226990370184
undergrad,mechanical,243,315,1,0,0,0,1,0,75.3548117497366
undergrad,civil,10,249,1,0,0,1,0,0,85.59992428235643
undergrad,electrical,191,234,1,0,0,0,0,1,50.590931552359976
undergrad,mechanical,138,44,1,0,0,0,1,0,36.371163362029655
undergrad,civil,129,374,1,0,0,1,0,0,31.05872726347375
undergrad,electrical,115,344,1,0,0,0,0,1,38.86713249310479
undergrad,mechanical,199,366,1,0,0,0,1,0,41.17292885219233
undergrad,civil,228,394,1,0,0,1,0,0,59.66128551205045
undergrad,electrical,81,145,1,0,0,0,0,1,72.60757814665507
undergrad,mechanical,21,98,1,0,0,0,1,0,53.88067996568137
undergrad,civil,284,213,1,0,0,1,0,0,37.75253255038574
undergrad,electrical,272,214,1,0,0,0,0,1,51.42565459736526
undergrad,mechanical,104,0,1,0,0,0,1,0,46.25230081909343
undergrad,civil,95,91,1,0,0,1,0,0,62.670058511276324
undergrad,electrical,186,18,1,0,0,0,0,1,70.56508302139358
undergrad,mechanical,89,219,1,0,0,0,1,0,26.42076515258627
undergrad,civil,221,313,1,0,0,1,0,0,59.00543305913705
undergrad,electrical,179,91,1,0,0,0,0,1,50.92540153592093
undergrad,mechanical,206,117,1,0,0,0,1,0,90.11833435999388
undergrad,civil,215,386,1,0,0,1,0,0,45.472863841313995
undergrad,electrical,22,206,1,0,0,0,0,1,37.34806021445746
undergrad,mechanical,258,120,1,0,0,0,1,0,47.992622513805706
undergrad,civil,148,105,1,0,0,1,0,0,59.03909929389069
undergrad,electrical,186,348,1,0,0,0,0,1,46.666192817278464
undergrad,mechanical,250,111,1,0,0,0,1,0,36.153929258458646
undergrad,civil,62,99,1,0,0,1,0,0,64.87854455275233
undergrad,electrical,149,73,1,0,0,0,0,1,79.57498361149705
undergrad,mechanical,267,216,1,0,0,0,1,0,44.61387219953125
undergrad,civil,264,118,1,0,0,1,0,0,57.830797222582746
undergrad,electrical,220,340,1,0,0,0,0,1,30.186593368074142
undergrad,mechanical,226,390,1,0,0,0,1,0,44.156574449361266
undergrad,civil,99,383,1,0,0,1,0,0,60.67162423070907
undergrad,electrical,285,132,1,0,0,0,0,1,67.45480024887233
undergrad,mechanical,11,310,1,0,0,0,1,0,29.83353955563667
undergrad,civil,286,246,1,0,0,1,0,0,46.36581447455636
undergrad,electrical,190,273,1,0,0,0,0,1,45.54426047067622
undergrad,mechanical,289,267,1,0,0,0,1,0,76.72674173309001
undergrad,civil,36,169,1,0,0,1,0,0,77.27207564315185
undergrad,electrical,52,377,1,0,0,0,0,1,50.417128268377134
undergrad,mechanical,171,58,1,0,0,0,1,0,53.990504059806
undergrad,civil,21,181,1,0,0,1,0,0,44.70886391182624
undergrad,electrical,90,254,1,0,0,0,0,1,29.371871047811226
undergrad,mechanical,65,72,1,0,0,0,1,0,81.55174357982384
undergrad,civil,34,271,1,0,0,1,0,0,43.364584643727625
undergrad,electrical,12,86,1,0,0,0,0,1,60.58542348148478
undergrad,mechanical,257,9,1,0,0,0,1,0,80.09461311696171
undergrad,civil,85,177,1,0,0,1,0,0,36.99255178840789
undergrad,electrical,16,53,1,0,0,0,0,1,28.505664783885777
undergrad,mechanical,282,385,1,0,0,0,1,0,42.83501813712563
undergrad,civil,148,273,1,0,0,1,0,0,50.692159418200156
undergrad,electrical,173,90,1,0,0,0,0,1,26.86311814086126
undergrad,mechanical,299,25,1,0,0,0,1,0,87.46926425962099
undergrad,civil,165,161,1,0,0,1,0,0,49.63589390605785
undergrad,electrical,190,247,1,0,0,0,0,1,39.834476156217576
undergrad,mechanical,58,169,1,0,0,0,1,0,41.82042066398282
undergrad,civil,288,217,1,0,0,1,0,0,35.09375017329934
undergrad,electrical,209,384,1,0,0,0,0,1,26.100728155325015
undergrad,mechanical,155,131,1,0,0,0,1,0,58.6281119073068
undergrad,civil,245,77,1,0,0,1,0,0,91.28156899103598
undergrad,electrical,175,64,1,0,0,0,0,1,22.79361029844975
undergrad,mechanical,52,104,1,0,0,0,1,0,44.10747434437414
undergrad,civil,283,249,1,0,0,1,0,0,28.4343557010642
undergrad,electrical,218,251,1,0,0,0,0,1,37.6443629981332
undergrad,mechanical,284,13,1,0,0,0,1,0,56.05586519167356
undergrad,civil,191,375,1,0,0,1,0,0,37.941710851263394
undergrad,electrical,54,20,1,0,0,0,0,1,70.0102229222046
undergrad,mechanical,160,175,1,0,0,0,1,0,39.42771877416914
undergrad,civil,173,35,1,0,0,1,0,0,71.83633892731659
undergrad,electrical,250,277,1,0,0,0,0,1,36.78376486078991
undergrad,mechanical,281,379,1,0,0,0,1,0,-6.671556871620567
undergrad,civil,215,344,1,0,0,1,0,0,37.2704252625343
undergrad,electrical,62,92,1,0,0,0,0,1,65.00344349761778
undergrad,mechanical,230,151,1,0,0,0,1,0,61.39221975076457
undergrad,civil,19,382,1,0,0,1,0,0,43.002920068376575
undergrad,electrical,300,138,1,0,0,0,0,1,73.28211354354058
undergrad,mechanical,118,321,1,0,0,0,1,0,34.205134857511666
undergrad,civil,80,55,1,0,0,1,0,0,56.51660121905935
undergrad,electrical,281,167,1,0,0,0,0,1,62.61771437659347
undergrad,mechanical,190,287,1,0,0,0,1,0,35.89495780277207
undergrad,civil,54,318,1,0,0,1,0,0,39.88307465188693
undergrad,electrical,31,27,1,0,0,0,0,1,69.140572567567
undergrad,mechanical,97,351,1,0,0,0,1,0,22.710502447845165
undergrad,civil,48,114,1,0,0,1,0,0,71.50232222552754
undergrad,electrical,104,364,1,0,0,0,0,1,62.02341746530512
undergrad,mechanical,208,255,1,0,0,0,1,0,43.76371552660025
undergrad,civil,53,262,1,0,0,1,0,0,30.6085617496082
undergrad,electrical,221,277,1,0,0,0,0,1,38.666432818473616
undergrad,mechanical,298,309,1,0,0,0,1,0,45.07015530895119
undergrad,civil,61,182,1,0,0,1,0,0,39.794783552883956
undergrad,electrical,148,73,1,0,0,0,0,1,44.282494680604536
undergrad,mechanical,166,254,1,0,0,0,1,0,44.15196724763859
undergrad,civil,254,147,1,0,0,1,0,0,73.76049810652694
undergrad,electrical,291,226,1,0,0,0,0,1,56.51336080344032
undergrad,mechanical,110,295,1,0,0,0,1,0,51.03460974378383
undergrad,civil,218,50,1,0,0,1,0,0,64.13359535688743
undergrad,electrical,298,121,1,0,0,0,0,1,51.48894406324545
undergrad,mechanical,189,383,1,0,0,0,1,0,47.75762276151508
undergrad,civil,268,58,1,0,0,1,0,0,63.78953155753616
undergrad,electrical,12,262,1,0,0,0,0,1,15.491874294609083
undergrad,mechanical,98,293,1,0,0,0,1,0,64.21176818910735
undergrad,civil,240,389,1,0,0,1,0,0,46.92122818480845
undergrad,electrical,87,27,1,0,0,0,0,1,61.13640390043521
undergrad,mechanical,287,3,1,0,0,0,1,0,32.61389258867831
undergrad,civil,236,6,1,0,0,1,0,0,61.6641582178501
undergrad,electrical,133,311,1,0,0,0,0,1,22.244353586685122
undergrad,mechanical,167,66,1,0,0,0,1,0,62.190541969421716
undergrad,civil,101,245,1,0,0,1,0,0,60.50146381168868
undergrad,electrical,150,198,1,0,0,0,0,1,52.09435699380519
undergrad,mechanical,105,167,1,0,0,0,1,0,59.90828636319242
undergrad,civil,285,381,1,0,0,1,0,0,32.08610866039097
undergrad,electrical,115,135,1,0,0,0,0,1,44.04946748057421
undergrad,mechanical,59,101,1,0,0,0,1,0,75.13118507814764
undergrad,civil,152,216,1,0,0,1,0,0,50.48830357719547
undergrad,electrical,229,365,1,0,0,0,0,1,34.77091359510306
undergrad,mechanical,122,55,1,0,0,0,1,0,67.83689235416074
undergrad,civil,101,214,1,0,0,1,0,0,86.86197089376992
undergrad,electrical,291,2,1,0,0,0,0,1,78.70475444227283
undergrad,mechanical,171,189,1,0,0,0,1,0,51.85478040845047
undergrad,civil,159,240,1,0,0,1,0,0,56.7448509559909
undergrad,electrical,49,114,1,0,0,0,0,1,39.06519559951253
undergrad,mechanical,209,198,1,0,0,0,1,0,28.190822607921575
undergrad,civil,85,67,1,0,0,1,0,0,74.04629877130498
undergrad,electrical,256,391,1,0,0,0,0,1,17.49659877197786
undergrad,mechanical,284,296,1,0,0,0,1,0,32.130391816073256
undergrad,civil,180,156,1,0,0,1,0,0,53.677890517003206
undergrad,electrical,146,210,1,0,0,0,0,1,50.36857623531761
undergrad,mechanical,56,145,1,0,0,0,1,0,62.17276079419345
undergrad,civil,165,260,1,0,0,1,0,0,70.22340386701597
undergrad,electrical,286,261,1,0,0,0,0,1,70.48009162553326
undergrad,mechanical,54,304,1,0,0,0,1,0,56.94218223812655
undergrad,civil,6,27,1,0,0,1,0,0,38.38225622124815
undergrad,electrical,134,113,1,0,0,0,0,1,47.84517409746949
undergrad,mechanical,154,350,1,0,0,0,1,0,52.783082554182684
undergrad,civil,79,90,1,0,0,1,0,0,46.79187204771919
undergrad,electrical,223,134,1,0,0,0,0,1,60.734029131979526
undergrad,mechanical,29,58,1,0,0,0,1,0,62.966527302506535
undergrad,civil,38,139,1,0,0,1,0,0,58.08373832048114
undergrad,electrical,140,132,1,0,0,0,0,1,33.435232582485476
undergrad,mechanical,251,305,1,0,0,0,1,0,41.82562345760972
undergrad,civil,143,356,1,0,0,1,0,0,54.32989499729079
undergrad,electrical,28,219,1,0,0,0,0,1,31.532115669201872
undergrad,mechanical,52,360,1,0,0,0,1,0,40.56650708351822
undergrad,civil,215,320,1,0,0,1,0,0,59.30582488438165
undergrad,electrical,199,148,1,0,0,0,0,1,42.54779274234807
undergrad,mechanical,195,23,1,0,0,0,1,0,46.65966900947058
undergrad,civil,15,11,1,0,0,1,0,0,48.018575010838425
undergrad,electrical,112,76,1,0,0,0,0,1,57.10917190542665
undergrad,mechanical,67,265,1,0,0,0,1,0,46.712044056722725
undergrad,civil,19,67,1,0,0,1,0,0,70.10335368675649
undergrad,electrical,153,199,1,0,0,0,0,1,42.55176043718227
undergrad,mechanical,185,154,1,0,0,0,1,0,55.359593713794
undergrad,civil,268,296,1,0,0,1,0,0,76.41307425516675
undergrad,electrical,101,218,1,0,0,0,0,1,64.32147439676538
undergrad,mechanical,126,375,1,0,0,0,1,0,27.476049427867032
undergrad,civil,221,288,1,0,0,1,0,0,90.6331038462374
undergrad,electrical,123,395,1,0,0,0,0,1,36.36795121557632
undergrad,mechanical,212,75,1,0,0,0,1,0,66.38717250737838
undergrad,civil,136,215,1,0,0,1,0,0,67.13021775771006
undergrad,electrical,178,205,1,0,0,0,0,1,42.13739270766722
undergrad,mechanical,116,50,1,0,0,0,1,0,64.64158127844232
undergrad,civil,199,225,1,0,0,1,0,0,60.410532093962594
undergrad,electrical,45,357,1,0,0,0,0,1,31.649837673572705
undergrad,mechanical,22,385,1,0,0,0,1,0,26.57756380045185
undergrad,civil,60,12,1,0,0,1,0,0,82.8778871607864
undergrad,electrical,34,387,1,0,0,0,0,1,50.18033714462928
undergrad,mechanical,99,212,1,0,0,0,1,0,65.54913009657622
undergrad,civil,23,343,1,0,0,1,0,0,49.1731645426545
undergrad,electrical,277,67,1,0,0,0,0,1,61.16700895133443
undergrad,mechanical,151,381,1,0,0,0,1,0,39.9146125783864
undergrad,civil,258,321,1,0,0,1,0,0,52.48335126585198
undergrad,electrical,139,191,1,0,0,0,0,1,19.0872192600377
undergrad,mechanical,39,89,1,0,0,0,1,0,46.31025629879545
undergrad,civil,45,149,1,0,0,1,0,0,49.52686403719677
undergrad,electrical,214,101,1,0,0,0,0,1,43.932825602054976
undergrad,mechanical,16,293,1,0,0,0,1,0,18.282925379917145
undergrad,civil,240,188,1,0,0,1,0,0,32.38866720529116
undergrad,electrical,260,261,1,0,0,0,0,1,51.87899271512035
undergrad,mechanical,137,155,1,0,0,0,1,0,34.761948732498304
undergrad,civil,291,139,1,0,0,1,0,0,61.6086529987989
undergrad,electrical,124,99,1,0,0,0,0,1,40.58586562242084
undergrad,mechanical,289,52,1,0,0,0,1,0,84.66689965266578
undergrad,civil,232,286,1,0,0,1,0,0,37.208374516204614
undergrad,electrical,193,176,1,0,0,0,0,1,80.63351195863383
undergrad,mechanical,294,101,1,0,0,0,1,0,56.58212026010685
undergrad,civil,35,374,1,0,0,1,0,0,54.72804384121539
undergrad,electrical,147,11,1,0,0,0,0,1,37.01490553035799
undergrad,mechanical,31,235,1,0,0,0,1,0,56.27521707167942
undergrad,civil,58,158,1,0,0,1,0,0,60.40837800692398
undergrad,electrical,59,118,1,0,0,0,0,1,18.78319432423202
undergrad,mechanical,3,20,1,0,0,0,1,0,56.52748742695705
undergrad,civil,100,290,1,0,0,1,0,0,69.99541032254191
undergrad,electrical,232,203,1,0,0,0,0,1,18.47107474300853
undergrad,mechanical,95,143,1,0,0,0,1,0,74.21736184100772
undergrad,civil,158,294,1,0,0,1,0,0,43.2234082016324
undergrad,electrical,246,230,1,0,0,0,0,1,32.365268456274904
undergrad,mechanical,198,357,1,0,0,0,1,0,38.65727804991959
undergrad,civil,230,298,1,0,0,1,0,0,31.83669794478557
undergrad,electrical,264,329,1,0,0,0,0,1,22.571883736028013
undergrad,mechanical,295,369,1,0,0,0,1,0,61.103631593993924
undergrad,civil,192,197,1,0,0,1,0,0,39.77152020277427
undergrad,electrical,187,69,1,0,0,0,0,1,58.97064083967114
undergrad,mechanical,251,274,1,0,0,0,1,0,48.87881268417243
undergrad,civil,105,230,1,0,0,1,0,0,51.78141701522281
undergrad,electrical,152,387,1,0,0,0,0,1,32.46599503598991
undergrad,mechanical,146,342,1,0,0,0,1,0,30.03935262245423
undergrad,civil,226,14,1,0,0,1,0,0,66.53638940729095
undergrad,electrical,79,295,1,0,0,0,0,1,40.993687181487374
undergrad,mechanical,38,379,1,0,0,0,1,0,21.04387848835676
undergrad,civil,188,94,1,0,0,1,0,0,54.48100696569714
undergrad,electrical,62,19,1,0,0,0,0,1,61.626595050104164
undergrad,mechanical,153,326,1,0,0,0,1,0,32.78421539796806
undergrad,civil,138,339,1,0,0,1,0,0,76.69924416502208
undergrad,electrical,136,94,1,0,0,0,0,1,57.408124135704675
undergrad,mechanical,294,350,1,0,0,0,1,0,15.768734199085237
undergrad,civil,72,378,1,0,0,1,0,0,39.52420269369175
undergrad,electrical,268,95,1,0,0,0,0,1,95.16902094814004
undergrad,mechanical,285,258,1,0,0,0,1,0,40.86374614373399
undergrad,civil,142,147,1,0,0,1,0,0,57.46986770812309
undergrad,electrical,117,40,1,0,0,0,0,1,64.21272020959381
undergrad,mechanical,237,193,1,0,0,0,1,0,44.791513568617965
undergrad,civil,125,347,1,0,0,1,0,0,70.5415047661264
undergrad,electrical,59,165,1,0,0,0,0,1,42.00548008307676
undergrad,mechanical,115,316,1,0,0,0,1,0,57.908086591231005
undergrad,civil,19,392,1,0,0,1,0,0,30.54957074558412
undergrad,electrical,186,88,1,0,0,0,0,1,76.71279826385793
undergrad,mechanical,106,374,1,0,0,0,1,0,55.807871471783585
undergrad,civil,72,195,1,0,0,1,0,0,53.33281046398211
undergrad,electrical,215,69,1,0,0,0,0,1,58.55669506289448
undergrad,mechanical,112,155,1,0,0,0,1,0,55.559849298738825
undergrad,civil,299,184,1,0,0,1,0,0,74.63740093340769
undergrad,electrical,167,392,1,0,0,0,0,1,47.36143513258604
undergrad,mechanical,72,204,1,0,0,0,1,0,54.68761784125514
undergrad,civil,191,175,1,0,0,1,0,0,58.93964508016176
undergrad,electrical,83,74,1,0,0,0,0,1,57.47855554065305
undergrad,mechanical,272,220,1,0,0,0,1,0,46.77812794597963
undergrad,civil,129,297,1,0,0,1,0,0,52.863222325695666
undergrad,electrical,42,140,1,0,0,0,0,1,39.9926069682346
undergrad,mechanical,245,97,1,0,0,0,1,0,66.79553749896854
undergrad,civil,46,300,1,0,0,1,0,0,64.4963351068313
undergrad,electrical,254,8,1,0,0,0,0,1,52.4569531500884
undergrad,mechanical,126,327,1,0,0,0,1,0,60.00292678657834
undergrad,civil,189,128,1,0,0,1,0,0,73.75767067679251
undergrad,electrical,126,194,1,0,0,0,0,1,63.14522506113571
undergrad,mechanical,169,142,1,0,0,0,1,0,61.26707341273626
undergrad,civil,190,305,1,0,0,1,0,0,56.422560381930296
undergrad,electrical,46,218,1,0,0,0,0,1,31.770832614421543
undergrad,mechanical,9,69,1,0,0,0,1,0,72.25312003237687
undergrad,civil,67,376,1,0,0,1,0,0,62.542867548891536
undergrad,electrical,232,322,1,0,0,0,0,1,20.20174873041374
undergrad,mechanical,241,313,1,0,0,0,1,0,53.988573875751136
undergrad,civil,203,221,1,0,0,1,0,0,62.760891914894074
undergrad,electrical,228,340,1,0,0,0,0,1,50.83362878811671
undergrad,mechanical,118,280,1,0,0,0,1,0,37.502089589974595
undergrad,civil,124,18,1,0,0,1,0,0,70.52287873462032
undergrad,electrical,187,275,1,0,0,0,0,1,57.29485963318295
undergrad,mechanical,115,225,1,0,0,0,1,0,46.41591996005032
undergrad,civil,144,323,1,0,0,1,0,0,50.896250593081035
undergrad,electrical,268,40,1,0,0,0,0,1,50.48358053441498
undergrad,mechanical,220,334,1,0,0,0,1,0,47.31777689713817
undergrad,civil,31,218,1,0,0,1,0,0,66.43587616135153
undergrad,electrical,138,297,1,0,0,0,0,1,38.264251328016826
undergrad,mechanical,68,268,1,0,0,0,1,0,52.777272776288534
undergrad,civil,124,258,1,0,0,1,0,0,87.36995204618472
undergrad,electrical,193,298,1,0,0,0,0,1,50.48024454655286
undergrad,mechanical,199,354,1,0,0,0,1,0,47.183406188122596
undergrad,civil,218,112,1,0,0,1,0,0,67.52454946647308
undergrad,electrical,115,184,1,0,0,0,0,1,23.816215194539446
undergrad,mechanical,205,5,1,0,0,0,1,0,58.62194964370688
undergrad,civil,115,79,1,0,0,1,0,0,68.48431799946894
undergrad,electrical,118,99,1,0,0,0,0,1,35.44560750511913
undergrad,mechanical,294,250,1,0,0,0,1,0,23.975885402206075
undergrad,civil,287,354,1,0,0,1,0,0,71.09282671028797
undergrad,electrical,169,195,1,0,0,0,0,1,58.5355393081745
undergrad,mechanical,181,182,1,0,0,0,1,0,27.040604337605725
undergrad,civil,104,248,1,0,0,1,0,0,102.42849258497942
undergrad,electrical,95,187,1,0,0,0,0,1,38.35639997883437
undergrad,mechanical,177,301,1,0,0,0,1,0,38.49531187605772
undergrad,civil,191,146,1,0,0,1,0,0,42.96956044345872
undergrad,electrical,263,168,1,0,0,0,0,1,42.77472410238695
undergrad,mechanical,178,121,1,0,0,0,1,0,67.23144592229139
undergrad,civil,124,85,1,0,0,1,0,0,69.74724880362152
undergrad,electrical,152,89,1,0,0,0,0,1,50.12228417722891
undergrad,mechanical,297,305,1,0,0,0,1,0,46.6754594054623
undergrad,civil,276,27,1,0,0,1,0,0,41.249823146482996
undergrad,electrical,189,119,1,0,0,0,0,1,55.412303304304984
